artifact_path,line,evidence
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1295,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/causal-replay-tensors.pt"": ""e386fdeb576a1b97e11d12b5db4a04693689d2f50e9b0728b370706189712cb4"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1296,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/inner-trajectory.csv"": ""3b6f3e4a8015c2466480c6d1f861e3972ae9a9c88103da4713b90e6ea1638870"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1297,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/metadata.json"": ""b820c09a3d98b2939328ffb09b553b9887b586e0fa75821737961cacf7961dcf"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1298,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/model-inner-best.pt"": ""95dd99ca215a60912fe48ef151e15151f5da7e257f87c3d343279fd70347d74e"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1299,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/model-raw.pt"": ""8604d4f486332a1523dd8a16e994e7e3618a720a7b513d68381b711defbda8f6"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1300,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/model-trained.pt"": ""c653a2568747a37ccb55cbefd589a91383fb75a0685c46016c44e9577917f0e5"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1301,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/refit-trajectory.csv"": ""1d05d333c095192070d2e926a4d4c664e77329d0d0a783a7b10bc7ecffbdb112"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1302,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/results.json"": ""3742dbd04b26bbce5acc85202147b22d340dcef8b188c493eac05e1b01f95e85"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1303,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/validation-predictions.pt"": ""754695f8d36323db533f84f709600a875ae5fabe38dddf73b7823791b8286fd5"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1304,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_10/zero-causal-verification.json"": ""3209e7707879fc2cafa4601a141e9b8fb15e8237585a55b0205539239f8a0c22"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1305,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/aligned-causal-verification.json"": ""9fd04f7eefcd0fbbbba1f453bcbf03e48956e32206e9868c34daee59d8ee7fea"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1306,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/analysis.json"": ""9becdf166d05195cd7e7be57bd1631b6e8f5da4b68e68bf9549b162854a72bec"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1307,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/causal-replay-tensors.pt"": ""c2d9f08438ba8029e3ec7af1ad4de0ca6e4bc6bb8715f3805772985e9a909102"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1308,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/inner-trajectory.csv"": ""23267c73624cf78499263289dfd5a352be763115da37fcafc0da2039100e81c0"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1309,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/metadata.json"": ""4ab5731663451d41e0a64d8be957530b12a9d55c415b608038086e29d89c9d1d"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1310,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/model-inner-best.pt"": ""8ef60cad9b001354af644a6bdf08235f2fe98c66ebd2712a0c95ead5db3809d1"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1311,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/model-raw.pt"": ""4c3d8e3e44407e6f4816a0d2c95fad12055d1130410a8d8e65fee2479bbd52b3"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1312,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/model-trained.pt"": ""55aca24cbe4d3d845e25b0f605d5ec72d7d10666680b568622d89b2d3d3769c7"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1313,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/refit-trajectory.csv"": ""0040da1832fcd9003982bde8c4683c903dd8b628832ed15ff1a899de80371238"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1314,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/results.json"": ""16a078dfb1e2130d04a7e7fb7179228eb041790554ca1fd37273e525db0df19f"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1315,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/validation-predictions.pt"": ""0752936838b62bcdd13313d86b5f93b9b83d1b29e77d13d48102714815704024"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1316,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_11/zero-causal-verification.json"": ""1f294f20d73a2082aa1d922736b1272a9e4903f04770a6745a7aa66088fc26ad"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1317,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/aligned-causal-verification.json"": ""5abdac2728ba80b4b59f5e0d50c9553793e4834a7ea2b8121dd8f35e5761ced2"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1318,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/analysis.json"": ""44a013f1cbe762a988056d51bfe9e05a99c5e2070de3d5bcfa4566b0a8cd44f3"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1319,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/causal-replay-tensors.pt"": ""0583ddb13831684aae749da7be5dbfbc1eda452a2db990186c3c928bab81ea18"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1320,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/inner-trajectory.csv"": ""3bbc181fff17617ade8f7d980c5749509633fded71344e4b61903edc6c717e18"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1321,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/metadata.json"": ""72e8fd1bda889bc4e9d1e234621dd6d86c12e32512e65f1a6cc1a9c3483eaf51"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1322,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/model-inner-best.pt"": ""e1eb3f43f020402859d6d9b1975286af4f2ad315afb936ab9e7336e6357e547c"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1323,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/model-raw.pt"": ""cee3d24fd61b824903e77be680344f26a41073d18a23e885995c47b7c5a7231f"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1324,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/model-trained.pt"": ""ac16440d2c1856853610816f73ead5ae3f1abf5bd5eb3741caf2060f1a6ad80a"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1325,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/refit-trajectory.csv"": ""75cd7213511c04a1dab6708dc0471f0768107c95f2c2ae0ae5153c48b09fc2d5"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1326,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/results.json"": ""9a36234f2e3601909b78e5cb092f9b53279217dd592d11fc3de7b3462e3f0bed"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1327,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/validation-predictions.pt"": ""feeeafa1264db6b37b7c0a1dc2b422a3a8eb1d6fad2b958e5819a6cbc524ec0b"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1328,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/zero-causal-verification.json"": ""7fc2c253d10fb1a7b9b5085c415e49190c0e712c1ebf286b5160cf74328fe36d"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1329,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/aligned-causal-verification.json"": ""dc50a164f44a59897b3963a5d3bae5195e77c30416203b12b395e7377f494955"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1330,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/analysis.json"": ""cd11f94ec95a886e725271bac2910e04d327c3c193d5becb63836f87f9a103c5"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1331,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/causal-replay-tensors.pt"": ""860d403fd226dec8b2fc098f38bb0c4d0f88a5bdc461a89a862e582fba8fb005"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1332,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/inner-trajectory.csv"": ""0617e864d700e5b206fa090c934835b67fb12feacb2302b0a6194ba15452efce"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1333,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/metadata.json"": ""657a963474eda1710154f5239d43ee59e649b6bc3c24fc52a48daa11cde4e188"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1334,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/model-inner-best.pt"": ""6dd72f20c42de3255a1c8a962a67bbde6ee5411399ae00be61658dc9ea6b2533"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1335,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/model-raw.pt"": ""3fa7cd1c8f2ce85a8f6080cb61cad9a4c630c0c5409cdbf3eabf8cc28edcf992"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1336,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/model-trained.pt"": ""b4060f3e142d30c671a06a1c824e10f770aba2f092adbbe8e13bf96c7f1e5484"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1337,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/refit-trajectory.csv"": ""761f486331f5db7cf3ac408e00f3f324f360570d5ab620394e0326af2f9a36b2"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1338,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/results.json"": ""a3b10eaf69835dbf2f7a25d6e301ba7bc642de7f14c3d62e36a196cd1ffabcd4"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1339,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/validation-predictions.pt"": ""945a8789a9928fc130929fe44f92eefb530e222d0c0048b258fa7b85f551bc22"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1340,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/zero-causal-verification.json"": ""b0dd25ac5efdc7521bd171c29f787426fa53d5729e37559b7542949d78c7a16b"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1341,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/aligned-causal-verification.json"": ""2d4a1470de03596edc6968781e9a36b7f24cfc26998e2ed59638ab4398d42a04"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1342,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/analysis.json"": ""e2a3120501c4bca31c3f9b06994a3bd57bc9b7ad39fb75ef76134ff935dc6f5f"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1343,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/causal-replay-tensors.pt"": ""71576a25251bfa5b9c3fd1d440d0d64cb51af72b205a775a139741df9f25f966"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1344,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/inner-trajectory.csv"": ""48dcb3038e50e59f1368238ba3697622c27b93304f67a6deb48a183cac37820a"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1345,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/metadata.json"": ""a602cebdd3ef193a650d92c6715e0d16381c4bcf82c90517de305d18a8078e3c"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1346,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/model-inner-best.pt"": ""5143bca991d0ef849c2b552093e42fc0b2ce8617b03ed4846513a36b333bc21a"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1347,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/model-raw.pt"": ""83aa5049903fa78136aa54462e109c8fce40907368a359134eb5de2bde3b04e3"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1348,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/model-trained.pt"": ""7282a5402e7f76db91c3df98aacae40f651e806fb2b29c437e7523c4e077adfe"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1349,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/refit-trajectory.csv"": ""5bf83f29870eed8cc4217b21a71c34f521617c18702ad7001490f3f76d14f935"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1350,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/results.json"": ""b4a2a5b059ddc615a0cf6fd81c9f19dabe0e333a37bd8f7d1959a39089821570"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1351,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/validation-predictions.pt"": ""1cf76732d77647777ea564b54f61f44317c77f347aa1a13164bcfb9428f226af"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1352,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_7/zero-causal-verification.json"": ""02721a140d2bd2e0eeb86a7046a76871911bd8b1b7c685232fd21d03d6704c62"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1353,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/aligned-causal-verification.json"": ""d8f6a214cec67c55a63bcc5421a68ce2920aadc73cbb386af0c5cfe8b6832dc8"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1354,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/analysis.json"": ""3507a76bdae4b17fbb258a22b6c025cd5d106cb5e2e429d365689c79661d5b02"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1355,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/causal-replay-tensors.pt"": ""ef2996df8c38179e6e1c40349d977f0857ad8cbc655448c89793b42ba45fd496"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1356,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/inner-trajectory.csv"": ""5608ef8e808ba5a41f9b41975cc9162660c12550a2db54cb83c8160d7abb04d6"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1357,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/metadata.json"": ""91400a258a4e2e03c63b53f1208b117b2c4f01c2a00e535b71e682b1d271f3d0"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1358,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/model-inner-best.pt"": ""b0ea3c4c897ad1b3cd269a802543d1d41bf3b210055fd02baec7a414b8ab87af"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1359,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/model-raw.pt"": ""3839ae8e9ab775b1af0e74dbc9e3b6c5bdbf8d420d5396b9cc3306a3ebc384cd"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1360,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/model-trained.pt"": ""c1d3e9fcbe79570a4c541688389b52c8a01e5452b913a100950e51e6272576ad"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1361,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/refit-trajectory.csv"": ""3f7c3e2d0a65be93f828c15676bec254df4fbb698b07b4191fb44936bb5f44af"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1362,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/results.json"": ""a54a9ccb5791c03d0812fa3e97d23bca7c4033bc73c96ed81263c9680c0b9395"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1363,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/validation-predictions.pt"": ""44c3f6015dd73da0b20fab416dc16a8a29c2452684f30e101ca26751d75fa635"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1364,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/zero-causal-verification.json"": ""e247efd9d654f7c711811d344b18057962c04f0f99e10eec3fd383e713c60534"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1365,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/aligned-causal-verification.json"": ""1aa5c04d03c5791360f247005a440901c2f726d21ad7a1241c16f9a481d2f683"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1366,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/analysis.json"": ""3721b1a6595e60c1f405e2c49171ff41270e8caf23caba5d091f2d8e8206cec3"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1367,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/causal-replay-tensors.pt"": ""8791963d3eed66e2193251c8835c09a17fb3129e52efe67f95a032493f7f6848"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1368,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/inner-trajectory.csv"": ""fcab86aba4f238f374019d53f4804e97a38c189c791a42c1a2fa94227f41e866"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1369,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/metadata.json"": ""131cbd6cad4711127852251f594bb83187998facd1bc26b8dfbf31428ff9f081"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1370,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/model-inner-best.pt"": ""d45a3c1b312e3fa76e4149ec6dcafb46e22c2f65102830271a0b88e5df472cb0"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1371,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/model-raw.pt"": ""3774d09b8219cf7d4d83cecd12709298ef4917e1ba53b0cc6bd2ed930fb2e9f5"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1372,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/model-trained.pt"": ""02a70d200b7400e3c2d3239212494bcfd08c9ce42516a0792bd29919a32ad54f"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1373,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/refit-trajectory.csv"": ""a5289a68e28dd89416c112636a31dfbfa744d1990db782b26b14efc598a4eeea"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1374,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/results.json"": ""d1015a870c44b2022d708772cd82f5d1156dcf14da83e710aef6493fbcfd686f"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1375,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/validation-predictions.pt"": ""eb08286c87a770d66ccd832c3989e0e87c137cc1b714898a621a7e33997f876b"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1376,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/zero-causal-verification.json"": ""baa1dc7c913e4ff3a82a08a069d860a61d2bd3b47d39c61dfe734c9364e4d96d"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1377,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/aligned-causal-verification.json"": ""bd17fb355ece2cc260d95328a81973b474b15de10a405f29f1d679b0c42c23a9"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1378,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/analysis.json"": ""4995a43e9fee6e572cfb2cda170cd462584821ae9472d8522ba5de3d763d3479"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1379,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/causal-replay-tensors.pt"": ""0d737aaaedaace4a4359d3a2423dc603d6f9123d667353bda51cccc3ef6ab682"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1380,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/inner-trajectory.csv"": ""b76985ab225f74b5ed92108b576a7312c692a6a4a329e0bfab519d4ccc4b8922"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1381,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/metadata.json"": ""e9b59d5e00ee08d1af1ac56d7860ced2a42a7beaa492b43b4caa0e3410b70094"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1382,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/model-inner-best.pt"": ""c6f8e416cbcae2605681e6eb551a2f650d478c0657cb3182f9f9cbbb55ded959"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1383,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/model-raw.pt"": ""26422b9fbb183945f184dc384957e65c5da48a64505ca0f0c06c2340193fe707"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1384,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/model-trained.pt"": ""b57c2a2268dddd9e1852e19129d569d82035c6606d72c8ce53837a296b03ce3b"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1385,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/refit-trajectory.csv"": ""42cb005243c00ccf421101dbaa946e4c1705171631af8c7ad88d6bf9d18b61b8"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1386,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/results.json"": ""7c515b21d3208b351753dd6a3ede576c499a2ffaa2b1189efc0f301413511685"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1387,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/validation-predictions.pt"": ""dba59b21c98bad4e19ad1e4ca96bff612b184a233697c5cedae61d5867257fce"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1388,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/zero-causal-verification.json"": ""dee6feff4bc7a6676dc4463e15981948b3261a8399ce7ced2dfad112c47f2ba8"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1389,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/aligned-causal-verification.json"": ""e66b8af79a4b027335eb51de27e73eed3d32f22a30f8090ba5e8e6de628ebe4f"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1390,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/analysis.json"": ""67ebe470886fc7e6b5f2f69a13b86dd6765e7269fcf0ac92457f8ea3c4629769"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1391,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/causal-replay-tensors.pt"": ""487f95c1432405044d27a6216f617ea7f2a35390f88ea4e5a2443601675c55ee"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1392,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/inner-trajectory.csv"": ""a365b5579515b3a48e2f6be04d28b104d29ea7ee9734ea6822a0180f83669a2a"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1393,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/metadata.json"": ""fc7608f14f4b88539746cb7d7718c6f58eb54d969b81e257fe2572abf1654729"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1394,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/model-inner-best.pt"": ""c1e1f76399f49200bf8c1db5f2ef2ff874d5784b307e5cdfe25eb707a58145fc"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1395,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/model-raw.pt"": ""1b50bacee904f8223ab920c278736d1436789870c9b586c040fdf7bf2a6bd80b"","
output/paper/final_evidence_package_20260905/evidence_manifest.initial.json,1396,"    ""output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/model-trained.pt"": ""8ea57815c07f420a712f125979c762a3881f5e27ba24463d382ca75b2b419446"","
